38,57,362,469,439,502,70
1,57,4,218,105,445,1
1,57,3,189,130,394,55
24,57,77,553,394,532,61
1,57,3,221,27,435,95
9,9,63,225,257,250,1
19,57,127,421,484,411,187
1,57,1,34,35,151,1
30,57,389,538,580,602,251
1,1,3,103,79,85,1
11,7,21,328,374,353,132
29,42,230,389,313,205,1
1,57,3,178,141,612,170
32,57,372,444,519,672,300
19,57,123,449,409,266,177
8,36,175,256,347,308,1
1,57,3,118,51,322,1
1,1,5,159,180,521,110
1,4,2,74,287,324,1
1,1,5,152,49,363,22
24,57,380,646,555,507,261
1,57,3,189,130,394,55
11,29,216,433,417,539,207
36,57,310,494,622,402,228
7,57,199,326,296,372,69
1,1,3,72,139,37,1
1,1,3,76,99,81,1
1,57,3,268,73,499,63
24,57,240,391,368,447,55
1,57,4,164,40,472,115
7,57,234,447,312,627,82
24,57,366,632,615,614,305
10,13,106,208,288,67,1
36,57,194,260,645,650,303
43,57,396,656,662,501,351
1,57,4,13,22,401,73
10,13,53,215,234,391,1
8,28,187,263,269,358,1
1,57,343,336,543,599,66
10,13,166,264,209,13,1
1,1,3,112,63,120,1
24,57,215,142,575,631,296
48,57,453,630,664,671,338
10,57,190,415,348,218,15
36,57,168,245,623,185,274
13,29,105,340,362,87,1
38,57,369,615,549,147,55
21,57,185,314,285,46,1
21,47,213,476,367,189,1
1,1,3,28,83,289,1
7,57,67,408,505,603,328
13,27,201,167,317,178,1
24,57,229,394,553,464,227
19,57,158,539,564,525,202
2,11,10,342,261,43,1
1,57,3,33,384,281,1
5,27,140,369,405,566,181
36,57,207,453,467,1,1
19,49,257,554,493,559,134
34,57,214,325,341,55,1
45,57,411,626,608,273,102
1,57,4,252,25,436,55
24,57,386,575,604,629,314
1,1,3,37,15,370,129
34,57,273,427,527,465,72
19,57,314,523,400,133,55
45,57,436,616,651,637,348
24,57,197,375,300,176,55
10,13,50,205,227,301,1
24,57,179,296,443,656,264
25,57,176,468,515,527,138
24,40,276,372,502,348,1
41,57,367,451,385,351,107
32,57,318,550,526,396,55
1,1,4,73,71,442,54
1,57,2,266,242,311,1
11,29,93,435,472,327,31
11,7,154,460,453,537,104
47,57,458,627,675,666,357
10,13,48,211,211,102,1
48,57,459,639,646,246,344
1,1,3,165,192,651,142
24,57,279,493,436,392,57
1,1,2,63,115,159,1
1,1,3,55,114,86,1
1,1,3,93,41,255,1
1,57,3,175,31,309,1
11,18,87,100,207,44,1
11,18,104,246,177,140,1
19,57,80,308,266,429,55
36,57,327,521,561,565,55
8,12,11,295,263,259,1
10,13,86,210,293,142,1
11,17,88,479,392,210,55
21,47,204,337,336,90,92
1,57,31,322,76,30,1
1,57,3,107,174,439,37
1,57,5,47,166,305,29
1,1,3,130,171,204,21
14,57,384,502,517,451,241
11,57,126,317,340,253,1
21,57,346,448,588,299,1
7,57,44,301,210,211,1
19,57,228,127,351,479,94
1,57,31,322,76,31,1
24,57,344,563,557,359,169
11,17,13,378,249,76,1
1,1,3,228,163,310,149
1,57,3,8,11,389,122
11,29,93,435,471,327,31
1,57,4,199,23,77,1
1,57,3,44,206,462,1
32,57,336,437,379,216,55
1,1,2,69,194,617,253
48,57,464,643,676,546,339
36,57,307,376,565,529,212
17,43,267,512,498,577,233
21,51,151,471,421,243,55
24,57,332,368,298,393,55
38,57,406,621,589,296,224
1,1,3,3,155,342,135
35,57,371,606,538,542,121
13,32,348,327,376,398,204
24,42,275,496,418,156,7
19,57,69,409,428,285,13
21,19,265,306,258,80,1
6,5,12,207,306,235,118
30,57,392,593,613,148,1
11,39,38,456,309,149,1
1,1,3,75,24,23,1
24,31,196,332,265,78,1
10,12,33,319,330,461,128
1,57,3,178,140,612,170
1,1,3,132,128,98,1
1,57,178,70,320,564,193
1,14,3,95,442,420,55
1,57,3,232,220,607,206
24,57,399,477,598,459,198
1,1,4,117,69,207,1
1,1,3,150,176,203,1
9,23,7,305,253,164,1
1,57,5,283,284,654,250
19,57,232,248,248,307,1
1,57,3,212,295,234,1
9,15,39,324,221,27,1
1,1,2,120,62,323,1
13,27,129,247,272,345,1
43,57,449,602,668,582,268
13,57,290,289,329,52,55
45,57,442,624,612,503,242
1,57,206,154,419,611,194
19,57,65,380,199,129,1
1,1,2,67,96,195,4
44,57,272,455,616,657,266
1,1,3,104,56,114,1
38,57,406,621,593,352,230
27,53,211,450,434,59,1
1,1,3,203,175,620,275
19,35,282,537,495,343,55
1,57,4,81,92,517,105
36,57,303,439,513,141,1
1,1,5,38,28,355,1
1,4,5,41,182,16,1
41,57,328,463,420,514,209
32,57,305,371,501,440,226
25,57,241,464,461,418,1
29,57,298,524,532,524,147
19,57,45,298,373,337,121
5,29,64,49,325,231,1
19,57,253,452,422,374,162
1,57,3,206,111,126,1
15,22,51,316,291,167,1
9,9,32,174,205,153,1
15,45,114,459,279,39,1
32,57,340,517,539,376,184
1,1,4,153,45,558,55
48,57,429,552,610,530,178
1,1,3,254,178,518,77
1,57,2,341,229,22,1
37,57,239,385,366,170,1
7,57,342,470,260,496,55
8,6,20,244,252,154,1
45,57,430,579,661,245,257
24,57,416,582,509,541,71
24,57,270,338,186,463,109
1,1,2,10,17,145,1
1,57,3,204,78,556,19
1,1,3,65,60,400,12
24,57,284,525,574,11,183
41,57,445,629,603,404,172
14,57,334,474,573,574,245
13,57,208,473,535,434,78
9,9,23,202,216,274,1
1,57,3,146,164,217,1
14,32,359,323,378,7,1
10,13,148,233,225,254,1
1,1,3,162,112,165,1
21,19,246,534,476,302,213
19,57,167,350,290,169,1
10,24,75,321,333,132,1
15,42,169,291,283,134,1
1,1,3,80,160,28,1
1,57,3,258,138,332,55
8,6,71,184,188,184,1
1,1,3,114,85,61,1
24,57,191,223,534,481,65
44,57,444,654,657,413,278
3,57,84,571,356,504,240
41,57,428,506,546,56,1
1,7,4,71,292,667,106
11,18,61,179,301,454,1
19,57,137,405,397,349,112
36,57,289,440,518,635,299
33,50,233,465,414,36,1
1,1,3,6,156,294,49
45,57,421,642,627,291,197
23,44,357,503,582,403,89
19,57,16,172,344,483,123
41,57,379,600,643,456,319
1,57,3,281,34,83,1
19,57,263,428,297,227,101
48,57,460,661,677,638,355
19,57,82,401,358,642,232
13,27,79,220,339,290,1
1,1,3,183,122,20,1
43,57,351,527,570,553,260
24,57,446,568,630,640,287
1,1,3,62,146,127,1
24,57,262,387,475,264,1
21,57,165,329,294,193,1
24,57,292,413,435,260,1
13,27,109,192,327,328,1
24,35,118,331,328,4,1
1,1,3,86,113,45,1
1,1,3,136,151,350,2
38,57,393,598,600,516,293
1,1,2,51,213,584,45
24,57,259,614,628,548,247
15,22,49,343,355,155,1
36,57,438,657,629,660,335
26,54,350,588,496,484,161
24,57,386,575,604,629,314
9,9,27,121,244,65,1
30,57,224,309,281,192,1
9,9,52,230,315,428,1
11,7,96,424,490,605,196
15,33,68,302,307,6,1
43,57,360,520,619,470,145
1,1,3,92,135,64,1
10,57,250,492,452,528,334
30,57,281,501,491,136,1
32,55,297,412,386,286,1
1,1,4,31,90,200,1
5,32,302,362,503,137,1
36,57,398,481,542,596,166
19,49,288,545,479,580,111
1,57,3,286,193,658,221
1,57,333,443,552,590,236
10,13,28,242,246,40,1
13,29,90,377,318,15,55
43,57,440,652,647,630,346
1,1,3,106,136,268,1
1,1,3,4,67,415,148
5,32,76,26,132,3,1
1,57,3,311,19,441,38
17,19,326,446,415,433,1
1,57,4,54,8,567,18
41,57,447,623,605,585,321
11,7,9,366,371,375,140
38,57,260,407,427,320,1
1,1,3,110,145,390,26
1,4,3,48,185,247,1
1,57,2,284,4,282,1
46,57,462,659,658,110,1
32,57,381,491,592,575,276
48,57,466,528,678,675,359
1,1,3,50,55,187,1
1,57,3,24,224,467,88
1,1,1,18,109,183,1
1,1,3,165,204,649,143
7,57,342,470,254,523,59
24,57,391,508,606,563,310
21,30,136,255,377,143,1
11,57,14,381,316,280,1
19,57,172,388,524,573,23
24,57,317,557,483,625,282
7,57,146,249,167,450,32
3,17,41,135,303,279,14
41,57,388,590,597,317,171
24,57,177,544,638,513,219
1,57,352,277,559,493,48
42,57,435,641,666,655,341
1,1,3,42,77,113,1
48,57,450,592,663,665,336
1,57,3,177,445,288,55
1,57,3,64,75,262,1
7,14,145,151,278,430,83
9,48,212,431,399,395,41
19,57,195,478,416,112,1
48,57,465,638,650,278,350
1,1,3,21,93,568,141
1,7,5,196,228,109,3
19,25,283,419,380,293,55
1,57,3,2,9,252,1
1,1,2,29,104,492,139
1,1,4,73,71,442,54
21,57,78,426,401,188,1
7,57,58,243,280,387,51
11,57,237,546,335,384,55
30,57,293,607,468,534,182
31,42,103,461,403,190,55
24,57,135,418,446,422,281
1,1,3,56,84,24,1
1,57,206,154,419,611,194
1,1,3,128,100,48,1
41,57,385,617,488,634,349
17,57,122,367,360,292,42
43,57,434,635,537,251,160
7,57,205,482,189,610,159
1,57,4,115,33,271,1
29,57,222,438,411,182,1
20,57,155,349,470,581,248
1,57,5,347,29,509,113
1,1,4,94,124,366,1
13,57,112,430,474,600,215
1,1,3,144,98,146,1
10,57,182,390,464,571,119
32,57,358,648,558,466,302
19,57,252,186,256,410,34
5,3,42,267,223,105,1
9,9,95,191,196,58,1
24,57,269,578,512,618,157
21,47,192,425,324,312,1
1,1,2,84,46,14,1
19,57,377,536,554,412,313
3,20,18,397,364,295,1
1,1,3,145,102,206,1
32,57,397,555,617,645,291
32,57,413,498,525,421,1
40,57,349,649,648,506,307
13,57,26,454,277,91,1
11,7,154,460,453,536,103
1,1,3,163,120,229,1
10,33,54,299,255,199,1
32,57,400,655,599,593,342
1,1,3,133,16,186,60
13,57,124,423,391,329,117
43,57,426,603,652,557,353
48,57,429,552,609,531,179
43,57,451,653,659,495,337
24,57,134,259,426,455,86
1,1,3,110,144,390,26
25,57,339,483,410,478,125
7,57,247,618,494,587,315
1,57,3,25,131,326,1
13,14,15,219,230,263,81
8,6,43,187,233,96,1
1,57,4,1,47,446,44
21,57,227,566,473,124,137
19,57,144,234,323,261,1
1,57,3,11,39,209,1
19,57,40,515,533,475,301
19,57,200,393,577,526,333
1,1,2,16,2,54,1
30,57,316,633,626,533,272
19,57,180,292,431,535,188
1,1,5,23,94,347,87
24,57,277,359,352,258,1
24,57,131,458,444,552,27
11,18,89,188,214,88,1
36,57,355,604,591,381,246
7,57,67,408,505,604,329
38,57,419,513,562,416,67
41,57,443,658,667,551,312
1,1,5,36,72,483,58
